id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,magnetic_variation_deg,usage_type,power,associated_airport,power_category
85245,Adelaide (DECOMMISSIONED)_NDB_AU,AD,Adelaide (DECOMMISSIONED),ndb,362,-34.94639969,138.5460052,20,AU,8.1,BOTH,HIGH,YPAD,High
85246,Rengat_NDB_ID,AD,Rengat,ndb,280,-0.349160999,102.3359985,61,ID,0.035,BOTH,MEDIUM,WIBJ,High
85247,Anda_NDB_NO,AD,Anda,ndb,288,61.82960129,6.115940094,NA,NO,-1.024,TERMINAL,LOW,ENSD,High
85248,Sheremetyevo_NDB_RU,AD,Sheremetyevo,ndb,700,55.98669815,37.50170135,NA,RU,9.438,TERMINAL,MEDIUM,UUEE,High
85249,Sochi_NDB_RU,AD,Sochi,ndb,365,43.41500092,39.93170166,NA,RU,5.528,TERMINAL,MEDIUM,URSS,High
85250,Aldan_NDB_RU,AD,Aldan,ndb,451,58.61830139,125.4300003,NA,RU,-14.051,TERMINAL,HIGH,NA,High
85251,Ashgabat_NDB_TM,AD,Ashgabat,ndb,407,38.00500107,58.30670166,689,TM,4.222,TERMINAL,MEDIUM,UTAA,High
85252,Brons_NDB_US,AD,Brons,ndb,407,33.04430008,-96.87049866,NA,US,4.423,TERMINAL,MEDIUM,NA,High
85253,Andizhan_NDB_UZ,AD,Andizhan,ndb,422,40.73329926,72.30000305,NA,UZ,4.216,BOTH,MEDIUM,NA,High
85254,Arandis_NDB_NA,AD,Arandis,ndb,328,-22.4666996,14.95829964,NA,NA,-13.554,BOTH,MEDIUM,FYAR,High
85255,Aden_NDB_YE,AD,Aden,ndb,361,12.87030029,45.00559998,NA,YE,1.193,BOTH,MEDIUM,OYAA,High
85256,Aldeia_VOR-DME_BR,ADA,Aldeia,vor-dme,112100,-22.81279945,-42.09529877,61,BR,-22.048,BOTH,HIGH,SBES,High
85257,Adana_VOR-DME_TR,ADA,Adana,vor-dme,112700,36.94060135,35.21030045,49,TR,4.175,BOTH,HIGH,LTAF,High
85258,Aldeia_NDB_BR,ADA,Aldeia,ndb,345,-22.82299995,-42.0965004,61,BR,-22.047,BOTH,MEDIUM,SBES,High
85259,Adana_NDB_TR,ADA,Adana,ndb,395,36.97079849,35.26169968,NA,TR,4.179,BOTH,HIGH,LTAF,High
85260,Aguada_Grande_NDB_VE,ADA,Aguada Grande,ndb,323,10.61670017,-69.28330231,NA,VE,-9.453,BOTH,MEDIUM,NA,High
85261,Arkadelphia_NDB_US,ADF,Arkadelphia,ndb,275,34.05540085,-93.10489655,181,US,2.132,TERMINAL,LOW,NA,High
85262,Adrian_NDB_US,ADG,Adrian,ndb,278,41.86999893,-84.07749939,862,US,-6.089,TERMINAL,LOW,NA,High
85263,Ada_VOR-DME_US,ADH,Ada,vor-dme,117800,34.80260086,-96.67009735,987,US,4.33,LO,LOW,NA,High
85264,Mount_Moffett_NDB-DME_US,ADK,Mount Moffett,ndb-dme,530,51.87189865,-176.6759949,332,US,6.285,BOTH,MEDIUM,PADK,High
85265,Sochi_VOR-DME_RU,ADL,Sochi,vor-dme,112700,43.40330124,39.94829941,36,RU,5.527,BOTH,HIGH,URSS,High
85266,Ardmore_VORTAC_US,ADM,Ardmore,vortac,116700,34.21160126,-97.16829681,925,US,4.523,BOTH,HIGH,NA,High
85267,Agadir_VOR-DME_MA,ADM,Agadir,vor-dme,117200,30.32189941,-9.383330345,295,MA,-3.548,BOTH,HIGH,GMAD,High
85268,Roberto_VOR-DME_MX,ADN,Roberto,vor-dme,115400,25.86540031,-100.2389984,1476,MX,6.258,BOTH,HIGH,MMAN,High
85269,Aberdeen_VOR-DME_GB,ADN,Aberdeen,vor-dme,114300,57.31060028,-2.26722002,600,GB,-4.148,BOTH,HIGH,EGPD,High
85270,Puerto_Deseado_NDB_AR,ADO,Puerto Deseado,ndb,210,-47.73329926,-65.90940094,266,AR,7.234,LO,HIGH,SAWD,High
85271,Adrar_VOR-DME_DZ,ADR,Adrar,vor-dme,112600,27.81699944,-0.205867007,920,DZ,-1.172,BOTH,LOW,DAUA,High
85272,Adrar_NDB_DZ,ADR,Adrar,ndb,340,27.7852993,-0.230278,NA,DZ,-1.16,BOTH,MEDIUM,DAUA,High
85273,Addis_Abeba_VOR-DME_ET,ADS,Addis Abeba,vor-dme,112900,8.975040436,38.79940033,7656,ET,1.393,BOTH,HIGH,HAAB,High
85274,Atwood_NDB_US,ADT,Atwood,ndb,365,39.83860016,-101.0449982,2936,US,7.216,TERMINAL,LOW,NA,High
85275,Audubon_NDB_US,ADU,Audubon,ndb,266,41.69029999,-94.91000366,1278,US,2.595,TERMINAL,LOW,NA,High
85276,Andrews_VORTAC_US,ADW,Andrews,vortac,113100,38.80720139,-76.86620331,260,US,-10.463,LO,MEDIUM,KADW,High
85277,Andraitx_NDB_ES,ADX,Andraitx,ndb,384,39.54940033,2.395859957,NA,ES,-0.282,BOTH,LOW,NA,High
85278,Abeche_VOR_TD,AE,Abeche,vor,114500,13.8451004,20.84499931,1804,TD,1.03,BOTH,HIGH,FTTC,High
85279,Dudle_NDB_US,AE,Dudle,ndb,351,35.21730042,-106.7129974,NA,US,9.54,TERMINAL,LOW,NA,High
85280,Jones_NDB_US,AEA,Jones,ndb,373,36.61449814,-78.05319977,270,US,-9.214,TERMINAL,LOW,NA,High
85281,Antlers_NDB_US,AEE,Antlers,ndb,391,34.19179916,-95.65190125,569,US,3.548,TERMINAL,LOW,NA,High
85282,Albert_Lea_VOR-DME_US,AEL,Albert Lea,vor-dme,109800,43.68180084,-93.3707962,1265,US,1.315,TERMINAL,LOW,NA,High
85283,Nabesna_NDB_US,AES,Nabesna,ndb,390,62.96580124,-141.8880005,NA,US,23.426,LO,MEDIUM,PAOR,High
85284,Alexandria_VORTAC_US,AEX,Alexandria,vortac,116100,31.25670052,-92.50099945,80,US,2.012,BOTH,HIGH,NA,High
85285,Waverly_NDB_US,AEY,Waverly,ndb,329,36.11619949,-87.74130249,708,US,-1.576,TERMINAL,LOW,NA,High
85286,Archerfield_NDB_AU,AF,Archerfield,ndb,419,-27.57029915,153.0160065,63,AU,11.088,BOTH,LOW,YBAF,High
85287,Watford_City_NDB_US,AFD,Watford City,ndb,400,47.81510162,-103.2580032,2066,US,9.178,TERMINAL,LOW,NA,High
85288,Kake_NDB-DME_US,AFE,Kake,ndb-dme,223,56.96390152,-133.9120026,170,US,22.201,LO,LOW,PAFE,High
85289,Affligem_VOR-DME_BE,AFI,Affligem,vor-dme,114900,50.90779877,4.13888979,284,BE,-0.416,TERMINAL,HIGH,EBBR,High
85290,Nebraska_City_NDB_US,AFK,Nebraska City,ndb,347,40.60559845,-95.8608017,1160,US,3.476,TERMINAL,LOW,NA,High
85291,Manas_TACAN_KG,AFM,Manas,tacan,134000,43.06219864,74.47070313,2091,KG,5.001,BOTH,LOW,UAFM,High
85292,Afienou_NDB_CI,AFO,Afienou,ndb,393,5.411139965,-2.916470051,NA,CI,-5.38,BOTH,MEDIUM,NA,High
85293,Anson_Co_NDB_US,AFP,Anson Co,ndb,283,35.02399826,-80.08300018,302,US,-7.328,TERMINAL,LOW,NA,High
85294,Afonsos_NDB_BR,AFS,Afonsos,ndb,270,-22.86700058,-43.3669014,112,BR,-21.323,BOTH,MEDIUM,SBAF,High
85295,Aek_Godang_NDB_ID,AG,Aek Godang,ndb,233,1.398339987,99.42900085,935,ID,-0.254,BOTH,MEDIUM,WIME,High
85296,Agra_NDB_IN,AG,Agra,ndb,250,27.15019989,77.96530151,NA,IN,0.218,BOTH,HIGH,VIAG,High
85297,Abuja_NDB_NG,AG,Abuja,ndb,321,9.028039932,7.277040005,NA,NG,-2.024,TERMINAL,LOW,DNAA,High
85298,Agoy_NDB_RU,AG,Agoy,ndb,381,44.13330078,39.03329849,NA,RU,5.588,BOTH,HIGH,NA,High
85299,Sembawang_NDB_SG,AG,Sembawang,ndb,325,1.423329949,103.822998,86,SG,0.141,BOTH,LOW,WSAG,High
85300,Bushe_NDB_US,AG,Bushe,ndb,233,33.28689957,-81.94689941,NA,US,-5.48,TERMINAL,LOW,KAGS,High
85301,Augsburg_NDB_DE,AGB,Augsburg,ndb,318,48.42430115,10.93309975,1542,DE,1.284,BOTH,LOW,EDMA,High
85302,Allegheny_VOR-DME_US,AGC,Allegheny,vor-dme,110000,40.27870178,-80.04090118,1290,US,-8.553,LO,MEDIUM,NA,High
85303,Altenburg_DME_DE,AGD,Altenburg,dme,115300,50.98270035,12.51229954,624,DE,1.542,TERMINAL,LOW,EDAC,High
85304,Agra_VOR-DME_IN,AGG,Agra,vor-dme,112000,27.15069962,77.94750214,551,IN,0.219,BOTH,MEDIUM,VIAG,High
85305,Agalega_NDB_MU,AGG,Agalega,ndb,429,-10.36670017,56.59999847,NA,MU,-9.049,BOTH,MEDIUM,NA,High
85306,Anchialos_VOR-DME_GR,AGH,Anchialos,vor-dme,110400,39.21620178,22.79190063,65,GR,3.164,BOTH,MEDIUM,LGBL,High
85307,Araguaina_NDB_BR,AGI,Araguaina,ndb,205,-7.233500004,-48.23899841,771,BR,-20.13,BOTH,MEDIUM,SWGN,High
504648,Gooch Springs_VORTAC_US,AGJ,Gooch Springs,vortac,112500,31.185,-98.141,1191,US,NA,HI,HIGH,NA,High
85308,Agen_VOR-DME_FR,AGN,Agen,vor-dme,114800,43.88800049,0.872861028,868,FR,-1.062,BOTH,HIGH,NA,High
85309,Alagoinhas_NDB_BR,AGN,Alagoinhas,ndb,310,-12.15270042,-38.38949966,NA,BR,-23.019,LO,MEDIUM,SBSV,High
85310,Aguascalientes_VOR-DME_MX,AGU,Aguascalientes,vor-dme,113600,21.71139908,-102.3190002,6112,MX,7.097,BOTH,HIGH,MMAS,High
85311,Monteagudo_NDB_BO,AGU,Monteagudo,ndb,305,-19.83550072,-63.96530151,NA,BO,-8.191,LO,MEDIUM,SLAG,High
85312,Aggeneys_VOR-DME_ZA,AGV,Aggeneys,vor-dme,116700,-29.48110008,18.5625,3356,ZA,-20.1,BOTH,HIGH,NA,High
85313,Acarigua_VOR-DME_VE,AGV,Acarigua,vor-dme,113400,9.554750443,-69.23619843,640,VE,-9.393,BOTH,HIGH,SVAC,High
85314,Acarigua_NDB_VE,AGV,Acarigua,ndb,225,9.551690102,-69.23290253,640,VE,-9.384,LO,MEDIUM,SVAC,High
85315,Ayaguz_VOR_KZ,AGZ,Ayaguz,vor,113600,47.93109894,80.4496994,NA,KZ,5.555,BOTH,HIGH,NA,High
85316,Wagner_NDB_US,AGZ,Wagner,ndb,392,43.0625,-98.29229736,1462,US,5.315,TERMINAL,LOW,NA,High
85317,Ahmedabad_NDB_IN,AH,Ahmedabad,ndb,215,23.14139938,72.6996994,NA,IN,-0.094,BOTH,HIGH,VAAH,High
85318,Antalaha_NDB_MG,AH,Antalaha,ndb,321,-14.99890041,50.31790161,NA,MG,-11.368,BOTH,MEDIUM,FMNH,High
85319,Amedee_VOR-DME_US,AHC,Amedee,vor-dme,109000,40.26789856,-120.1520004,4028,US,15.017,TERMINAL,LOW,NA,High
85320,Ameron_NDB_US,AHH,Ameron,ndb,278,45.28139877,-92.37129974,1080,US,0.248,TERMINAL,LOW,NA,High
85321,Athens_VORTAC_US,AHN,Athens,vortac,109600,33.94760132,-83.32479858,790,US,-4.57,BOTH,MEDIUM,KAHN,High
85322,Alghero_TACAN_IT,AHO,Alghero,tacan,109300,40.63610077,8.289440155,88,IT,0.54,BOTH,HIGH,LIEA,High
85323,Wahoo_NDB_US,AHQ,Wahoo,ndb,400,41.23920059,-96.5983963,1221,US,4.189,TERMINAL,LOW,NA,High
85324,Ashiya_TACAN_JP,AHT,Ashiya,tacan,108600,33.88830185,130.6499939,84,JP,-6.527,BOTH,HIGH,RJFA,High
85325,Amchitka_NDB-DME_US,AHT,Amchitka,ndb-dme,379,51.37969971,-179.2579956,221,US,5.106,BOTH,LOW,NA,High
85326,Athens_NDB_US,AHX,Athens,ndb,269,32.15930176,-95.8302002,440,US,4.054,TERMINAL,LOW,NA,High
85327,Sao_Joao_NDB_BR,AI,Sao Joao,ndb,320,-1.281329989,-44.90330124,NA,BR,-20.309,BOTH,MEDIUM,NA,High
85328,Aitutaki_NDB_CK,AI,Aitutaki,ndb,320,-18.82480049,-159.772995,114,CK,12.543,BOTH,HIGH,NCAI,High
85329,Akchi_NDB_KZ,AI,Akchi,ndb,288,43.97219849,76.33580017,NA,KZ,5.062,BOTH,MEDIUM,NA,High
85330,Tura_NDB_RU,AI,Tura,ndb,430,64.28500366,100.2030029,NA,RU,1.598,BOTH,HIGH,NA,High
85331,Video_NDB_US,AI,Video,ndb,371,40.06949997,-85.51069641,970,US,-4.299,TERMINAL,LOW,NA,High
85332,Addmo_NDB_US,AI,Addmo,ndb,400,34.23239899,-96.93309784,715,US,4.436,LO,LOW,NA,High
85333,Alliance_VOR-DME_US,AIA,Alliance,vor-dme,111800,42.05559921,-102.8040009,3925,US,8.342,LO,MEDIUM,NA,High
85334,Antigo_NDB_US,AIG,Antigo,ndb,347,45.15859985,-89.11380005,1518,US,-2.322,TERMINAL,LOW,NA,High
85335,Aiken_NDB_US,AIK,Aiken,ndb,347,33.65179825,-81.67710114,530,US,-6.043,TERMINAL,LOW,NA,High
85336,Al_Ain_NDB_AE,AIN,Al Ain,ndb,399,24.24860001,55.60430145,NA,AE,1.176,BOTH,MEDIUM,OMAL,High
85337,Atlantic_NDB_US,AIO,Atlantic,ndb,365,41.40399933,-95.0463028,1153,US,3.072,LO,LOW,NA,High
85338,Bellaire_VOR-DME_US,AIR,Bellaire,vor-dme,117100,40.01699829,-80.81729889,1290,US,-8.152,BOTH,HIGH,NA,High
85339,Aitkin_NDB_US,AIT,Aitkin,ndb,397,46.54750061,-93.67520142,1207,US,1.236,TERMINAL,LOW,NA,High
85340,Aliceville_NDB_US,AIV,Aliceville,ndb,254,33.11399841,-88.18560028,NA,US,-1.11,LO,LOW,KAIV,High
85341,Nanwak_NDB-DME_US,AIX,Nanwak,ndb-dme,323,60.38499832,-166.2149963,33,US,12.32,LO,MEDIUM,PAMY,High
85342,Kaiser_NDB_US,AIZ,Kaiser,ndb,377,38.09659958,-92.55310059,863,US,1.29,TERMINAL,LOW,NA,High
85343,Ouani_NDB_KM,AJ,Ouani,ndb,369,-12.13199997,44.42860031,NA,KM,-7.093,BOTH,MEDIUM,FMCV,High
85344,Aghajari_NDB_IR,AJ,Aghajari,ndb,365,30.75,49.68330002,88,IR,3.037,BOTH,HIGH,OIAG,High
85345,Krasnoyarsk_NDB_RU,AJ,Krasnoyarsk,ndb,334,56.19329834,92.40670013,NA,RU,4.407,TERMINAL,HIGH,UNKL,High
85346,Staritsa_NDB_RU,AJ,Staritsa,ndb,430,56.51670074,34.93330002,NA,RU,9.152,BOTH,HIGH,UNKL,High
85347,Mt_Macajna_NDB_GU,AJA,Mt Macajna,ndb,385,13.45489979,144.7369995,660,GU,1.274,TERMINAL,HIGH,PGUM,High
85348,Awaji_VOR-DME_JP,AJE,Awaji,vor-dme,115600,34.27030182,134.7129974,884,JP,-6.56,BOTH,LOW,NA,High
85349,Al_Jouf_VORTAC_SA,AJF,Al Jouf,vortac,117800,29.78899956,40.07419968,2261,SA,3.29,BOTH,HIGH,OESK,High
85350,Mt_Carmel_NDB_US,AJG,Mt Carmel,ndb,524,38.61199951,-87.72609711,430,US,-2.235,LO,LOW,NA,High
85351,Ajaccio_VOR-DME_FR,AJO,Ajaccio,vor-dme,114800,41.77050018,8.774669647,2142,FR,1.002,BOTH,HIGH,NA,High
85352,Habersham_NDB_US,AJR,Habersham,ndb,347,34.50149918,-83.54989624,1462,US,-4.518,TERMINAL,LOW,NA,High
85353,Andri_NDB_US,AJW,Andri,ndb,281,45.79169846,-95.30549622,1404,US,2.568,TERMINAL,LOW,NA,High
85354,Ash_Flat_NDB_US,AJX,Ash Flat,ndb,344,36.18059921,-91.6065979,815,US,0.579,TERMINAL,LOW,NA,High
85355,Astra_Kesetra_NDB_ID,AK,Astra Kesetra,ndb,221,-4.612420082,105.2310028,63,ID,0.309,BOTH,MEDIUM,WIAG,High
85356,Akeno_NDB_JP,AK,Akeno,ndb,380,34.52780151,136.6970062,NA,JP,-6.527,BOTH,MEDIUM,RJOE,High
85357,Astana_NDB_KZ,AK,Astana,ndb,318,51.06000137,71.52610016,NA,KZ,9.209,BOTH,MEDIUM,UACC,High
85358,Akure_NDB_NG,AK,Akure,ndb,276,7.226719856,5.293220043,NA,NG,-2.517,LO,MEDIUM,DNAK,High
85359,Abakan_NDB_RU,AK,Abakan,ndb,360,53.76670074,91.40499878,NA,RU,4.191,TERMINAL,HIGH,UNAA,High
85360,Aleksandrovka_NDB_RU,AK,Aleksandrovka,ndb,113,49.58330154,44.31669998,NA,RU,8.225,BOTH,HIGH,NA,High
85361,Saldo_NDB_US,AK,Saldo,ndb,355,58.73720169,-156.7779999,NA,US,16.435,BOTH,MEDIUM,PAKN,High
85362,Akron_NDB_US,AK,Akron,ndb,362,41.06980133,-81.38749695,NA,US,-8.065,TERMINAL,LOW,NA,High
85363,Aktyubinsk_VOR-DME_KZ,AKB,Aktyubinsk,vor-dme,113400,50.26309967,57.18389893,735,KZ,9.443,BOTH,HIGH,UATT,High
85364,Trabzon_NDB_TR,AKC,Trabzon,ndb,392,41.08940125,39.46920013,104,TR,5.176,BOTH,HIGH,LTCG,High
85365,Amakusa_VOR-DME_JP,AKE,Amakusa,vor-dme,113450,32.48099899,130.1600037,354,JP,-6.25,LO,LOW,RJDA,High
85366,Akhisar_TACAN_TR,AKI,Akhisar,tacan,110200,38.81949997,27.82719994,285,TR,3.518,BOTH,LOW,LTBT,High
85367,Akureyri_VOR-DME_IS,AKI,Akureyri,vor-dme,113600,65.75969696,-18.00419998,2053,IS,-15.392,BOTH,HIGH,BIAR,High
85368,Anduki_NDB_BN,AKI,Anduki,ndb,250,4.630280018,114.3720016,59,BN,0.297,BOTH,MEDIUM,NA,High
85369,Al_Kharj_VORTAC_SA,AKJ,Al Kharj,vortac,117300,24.06819916,47.4076004,1479,SA,2.156,BOTH,LOW,NA,High
85370,Haskell_NDB_US,AKL,Haskell,ndb,407,33.19110107,-99.72000122,1622,US,6.212,LO,LOW,NA,High
85371,King_Salmon_VORTAC_US,AKN,King Salmon,vortac,112800,58.72470093,-156.7519989,89,US,16.44,BOTH,HIGH,PAKN,High
85372,Akron_VOR-DME_US,AKO,Akron,vor-dme,114400,40.1556015,-103.1800003,4620,US,8.391,LO,HIGH,NA,High
85373,Anaktuvuk_Pass_NDB_US,AKP,Anaktuvuk Pass,ndb,348,68.13659668,-151.7440033,2085,US,22.018,LO,LOW,PAKP,High
85374,Wakefield_NDB_US,AKQ,Wakefield,ndb,274,36.98320007,-77.00109863,115,US,-10.104,TERMINAL,LOW,NA,High
85375,Akrotiri_TACAN_CY,AKR,Akrotiri,tacan,116000,34.57939911,32.96279907,237,CY,3.515,BOTH,HIGH,LCRA,High
85376,Akeno_TACAN_JP,AKT,Akeno,tacan,112050,34.5284996,136.6750031,20,JP,-6.529,BOTH,HIGH,RJOE,High
85377,Preveza_Aktion_VOR-DME_GR,AKT,Preveza/Aktion,vor-dme,110000,38.92490005,20.7614994,-10,GR,3.003,TERMINAL,MEDIUM,NA,High
85378,Aktau_VOR-DME_KZ,AKT,Aktau,vor-dme,113300,43.85860062,51.10189819,59,KZ,6.372,BOTH,HIGH,UATE,High
85379,Akujarvi_NDB_FI,AKU,Akujarvi,ndb,432,68.67839813,27.61459923,NA,FI,10.577,LO,LOW,EFIV,High
85380,Klawock_NDB-DME_US,AKW,Klawock,ndb-dme,229,55.5685997,-133.0789948,30,US,21.455,TERMINAL,MEDIUM,PAKW,High
85381,Malolo_NDB_FJ,AL,Malolo,ndb,385,-17.82559967,177.3869934,NA,FJ,12.167,BOTH,LOW,NFFN,High
85382,Halim_Perdanakusuma_NDB_ID,AL,Halim Perdanakusuma,ndb,215,-6.19396019,107.0400009,84,ID,0.465,BOTH,MEDIUM,WIHH,High
85383,Embakasi_NDB_KE,AL,Embakasi,ndb,379,-1.376080036,36.91910172,NA,KE,0.014,BOTH,HIGH,HKJK,High
85384,Almaty_NDB_KZ,AL,Almaty,ndb,443,43.38259888,77.10209656,NA,KZ,4.453,BOTH,MEDIUM,UAAA,High
85385,Lepsoy_NDB_NO,AL,Lepsoy,ndb,398,62.59609985,6.221519947,NA,NO,-1.037,TERMINAL,LOW,NA,High
85386,Alabat_NDB_PH,AL,Alabat,ndb,247,14.22029972,121.9240036,6,PH,-1.163,BOTH,MEDIUM,RPLY,High
85387,Baykit_NDB_RU,AL,Baykit,ndb,326,61.70669937,96.5,NA,RU,4.086,BOTH,HIGH,NA,High
85388,Alushta_NDB_UA,AL,Alushta,ndb,384,44.67470169,34.39680099,NA,UA,5.357,BOTH,HIGH,NA,High
85389,Price_NDB_US,AL,Price,ndb,382,42.62220001,-92.50939941,921,US,0.56,TERMINAL,LOW,KALO,High
85390,Trina_NDB_US,AL,Trina,ndb,353,46.17549896,-118.1959991,NA,US,16.139,TERMINAL,MEDIUM,KALW,High
85391,Hawky_NDB_US,AL,Hawky,ndb,219,42.817298889999996,-73.81060028,NA,US,-14.018,TERMINAL,LOW,KALB,High
85392,Alpos_NDB_US,AL,Alpos,ndb,218,38.85509872,-89.9382019,NA,US,-0.391,TERMINAL,LOW,KALN,High
85393,Alta_NDB_NO,ALA,Alta,ndb,358,69.99230194,23.29319954,44,NO,8.543,TERMINAL,LOW,ENAT,High
85394,Albany_VORTAC_US,ALB,Albany,vortac,115300,42.74720001,-73.80319977,275,US,-14.006,BOTH,MEDIUM,KALB,High
85395,Allersberg_VOR-DME_DE,ALB,Allersberg,vor-dme,111200,49.21440125,11.22140026,1434,DE,1.326,BOTH,HIGH,NA,High
85396,Albenga_VOR-DME_IT,ALB,Albenga,vor-dme,116950,44.0481987,8.127619743,136,IT,0.501,BOTH,MEDIUM,LIMG,High
85397,Amami_VORTAC_JP,ALC,Amami,vortac,115500,28.44370079,129.5839996,996,JP,-5.084,BOTH,HIGH,RJKA,High
85398,Alcantara_NDB_BR,ALC,Alcantara,ndb,230,-2.381500006,-44.39929962,148,BR,-20.459,BOTH,MEDIUM,SNCW,High
85399,Allendale_VOR_US,ALD,Allendale,vor,116700,33.01250076,-81.29219818,190,US,-6.129,LO,MEDIUM,NA,High
85400,Al_Udeid_VORTAC_QA,ALD,Al Udeid,vortac,115200,25.13949966,51.30509949,37,QA,1.568,BOTH,LOW,OTBH,High
85401,Alderney_NDB_GG,ALD,Alderney,ndb,383,49.70890045,-2.199700117,331,GG,-2.465,LO,LOW,NA,High
85402,Aleppo_VOR-DME_SY,ALE,Aleppo,vor-dme,114500,36.17919922,37.20959854,1276,SY,4.171,BOTH,HIGH,OSAP,High
85403,Aleppo_NDB_SY,ALE,Aleppo,ndb,396,36.1780014,37.20660019,NA,SY,4.171,BOTH,HIGH,OSAP,High
85404,Alster_DME_DE,ALF,Alster,dme,115800,53.63529968,9.994139671,66,DE,1.055,TERMINAL,LOW,EDDH,High
85405,Alghero_VORTAC_IT,ALG,Alghero,vortac,113800,40.62810135,8.243889809,1447,IT,0.533,BOTH,HIGH,LIEA,High
85406,Alghero_NDB_IT,ALG,Alghero,ndb,382,40.63999939,8.291669846,NA,IT,0.54,LO,LOW,LIEA,High
85407,Ciudad_Del_Este_NDB_PY,ALG,Ciudad Del Este,ndb,293,-25.36969948,-54.76139832,793,PY,-14.103,LO,LOW,SGES,High
85408,Alice_VOR_US,ALI,Alice,vor,114500,27.7397995,-98.02130127,170,US,5.234,LO,MEDIUM,KALI,High
85409,Aligarh_VOR-DME_IN,ALI,Aligarh,vor-dme,117900,27.82929993,78.17829895,587,IN,0.287,BOTH,HIGH,NA,High
85410,Cairo_NDB_EG,ALI,Cairo,ndb,310,30.16690063,31.38500023,NA,EG,3.208,TERMINAL,LOW,HECA,High
85411,Orca_Bay_NDB_US,ALJ,Orca Bay,ndb,233,60.47980118,-146.5870056,31,US,21.141,BOTH,MEDIUM,PANC,High
85412,Alma_VOR_SE,ALM,Alma,vor,116400,55.41130066,13.55749989,NA,SE,2.181,RNAV,HIGH,NA,High
85413,Almaty_VOR-DME_KZ,ALM,Almaty,vor-dme,112300,43.37440109,77.08580017,2211,KZ,4.451,BOTH,HIGH,UAAA,High
85414,Al_Hoceima_VOR-DME_MA,ALM,Al Hoceima,vor-dme,115000,35.19110107,-3.841730118,46,MA,-2.05,BOTH,HIGH,GMTA,High
85415,Aix_Les_Milles_NDB_FR,ALM,Aix Les Milles,ndb,430,43.50780106,5.360469818,367,FR,0.098,TERMINAL,LOW,LFMA,High
85416,Al_Ain_VOR-DME_AE,ALN,Al Ain,vor-dme,112600,24.25979996,55.60639954,842,AE,1.196,BOTH,HIGH,OMAL,High
85417,Waterloo_VORTAC_US,ALO,Waterloo,vortac,112200,42.55649948,-92.39890289,865,US,0.509,BOTH,HIGH,KALO,High
85418,Alexandroupolis_NDB_GR,ALP,Alexandroupolis,ndb,351,40.85749817,25.94420052,NA,GR,3.515,TERMINAL,LOW,LGAL,High
85419,Alpine_NDB_US,ALP,Alpine,ndb,245,42.23870087,-76.76399994,NA,US,-11.555,TERMINAL,LOW,KELM,High
85420,Alger_VOR-DME_DZ,ALR,Alger,vor-dme,112500,36.69110107,3.215559959,82,DZ,-0.139,BOTH,HIGH,DAAG,High
85421,Alsie_VOR_DK,ALS,Alsie,vor,114700,54.90539932,9.993379593,NA,DK,1.031,RNAV,HIGH,NA,High
85422,Alamosa_VORTAC_US,ALS,Alamosa,vortac,113900,37.3492012,-105.8160019,7535,US,9.45,BOTH,HIGH,NA,High
85423,Agadir_NDB_MA,ALS,Agadir,ndb,396,30.32029915,-9.319439888,NA,MA,-3.535,BOTH,MEDIUM,GMAD,High
85424,Alicante_VOR-DME_ES,ALT,Alicante,vor-dme,113800,38.2682991,-0.570114017,166,ES,-1.138,BOTH,HIGH,LEAL,High
85425,Al_Hoceima_NDB_MA,ALU,Al Hoceima,ndb,401,35.18119812,-3.844559908,NA,MA,-2.05,BOTH,HIGH,GMTA,High
85426,Alliance_NDB_US,ALU,Alliance,ndb,380,42.04320145,-102.7990036,3923,US,8.34,TERMINAL,LOW,NA,High
85427,Walla_Walla_VOR-DME_US,ALW,Walla Walla,vor-dme,116400,46.0870018,-118.2929993,1150,US,16.139,LO,MEDIUM,KALW,High
85428,Alexandroupolis_VOR-DME_GR,ALX,Alexandroupolis,vor-dme,113800,40.85499954,25.9571991,26,GR,3.516,BOTH,HIGH,LGAL,High
85429,Ambriz_NDB_AO,AM,Ambriz,ndb,395,-7.833330154,13.100000380000001,NA,AO,-5.123,BOTH,MEDIUM,FNAM,High
85430,Arba_Minch_NDB_ET,AM,Arba Minch,ndb,275,6.057690144,37.60240173,NA,ET,1.235,BOTH,MEDIUM,HAAM,High
85431,Amahai_NDB_ID,AM,Amahai,ndb,278,-3.347500086,128.9259949,30,ID,2.089,BOTH,MEDIUM,WAPA,High
85432,Malacca_NDB_MY,AM,Malacca,ndb,298,2.266560078,102.2529984,NA,MY,0.006,BOTH,LOW,WMKM,High
85433,Markovo_NDB_RU,AM,Markovo,ndb,325,64.66829681,170.3099976,NA,RU,-1.081,BOTH,HIGH,NA,High
85434,Surgut_NDB_RU,AM,Surgut,ndb,325,61.34329987,73.50669861,NA,RU,16.346,TERMINAL,MEDIUM,USRR,High
85435,Kazan_NDB_RU,AM,Kazan,ndb,475,55.63169861,49.20830154,NA,RU,12.057,BOTH,MEDIUM,UWKD,High
85436,Verkhneimbatsk_NDB_RU,AM,Verkhneimbatsk,ndb,420,63.16669846,88,NA,RU,11.425,BOTH,HIGH,NA,High
