id.x,filename,ident,name.x,type.x,frequency_khz,latitude_deg.x,longitude_deg.x,elevation_ft.x,iso_country.x,magnetic_variation_deg,usage_type,power,associated_airport,power_category,id.y,type.y,name.y,latitude_deg.y,longitude_deg.y,elevation_ft.y,continent,iso_country.y,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,x16,x17,x18,airport_type,airport_size,latitude,longitude,distance_from_dc,is_critical_navaid
85401,Alderney_NDB_GG,ALD,Alderney,ndb,383,49.70890045,-2.199700117,331,GG,-2.465,LO,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.70890045,-2.199700117,75.61271863211655,FALSE
85402,Aleppo_VOR-DME_SY,ALE,Aleppo,vor-dme,114500,36.17919922,37.20959854,1276,SY,4.171,BOTH,HIGH,OSAP,High,5302,medium_airport,Aleppo International Airport,36.180698,37.2244,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,NA,NA,NA,NA,medium_airport,Other,36.17919922,37.20959854,114.27906377331722,FALSE
85403,Aleppo_NDB_SY,ALE,Aleppo,ndb,396,36.1780014,37.20660019,NA,SY,4.171,BOTH,HIGH,OSAP,High,5302,medium_airport,Aleppo International Airport,36.180698,37.2244,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,NA,NA,NA,NA,medium_airport,Other,36.1780014,37.20660019,114.27609487841617,FALSE
85404,Alster_DME_DE,ALF,Alster,dme,115800,53.63529968,9.994139671,66,DE,1.055,TERMINAL,LOW,EDDH,High,2214,large_airport,Hamburg Helmut Schmidt Airport,53.630402,9.98823,53,EU,DE,DE-HH,Hamburg,yes,EDDH,HAM,NA,NA,NA,NA,large_airport,Other,53.63529968,9.994139671,88.26844728666747,FALSE
85405,Alghero_VORTAC_IT,ALG,Alghero,vortac,113800,40.62810135,8.243889809,1447,IT,0.533,BOTH,HIGH,LIEA,High,4330,medium_airport,Alghero-Fertilia Airport,40.632099,8.29077,87,EU,IT,IT-88,Alghero,yes,LIEA,AHO,SS02,NA,NA,NA,medium_airport,Other,40.62810135,8.243889809,85.29815128068878,FALSE
85406,Alghero_NDB_IT,ALG,Alghero,ndb,382,40.63999939,8.291669846,NA,IT,0.54,LO,LOW,LIEA,High,4330,medium_airport,Alghero-Fertilia Airport,40.632099,8.29077,87,EU,IT,IT-88,Alghero,yes,LIEA,AHO,SS02,NA,NA,NA,medium_airport,Other,40.63999939,8.291669846,85.34616233721167,FALSE
85407,Ciudad_Del_Este_NDB_PY,ALG,Ciudad Del Este,ndb,293,-25.36969948,-54.76139832,793,PY,-14.103,LO,LOW,SGES,High,6091,large_airport,Aeropuerto Internacional Guaraní,-25.457186,-54.839544,846,SA,PY,PY-10,Ciudad del Este,yes,SGES,AGT,NA,NA,NA,NA,large_airport,Other,-25.36969948,-54.76139832,68.02733113872473,FALSE
85408,Alice_VOR_US,ALI,Alice,vor,114500,27.7397995,-98.02130127,170,US,5.234,LO,MEDIUM,KALI,High,3372,medium_airport,Alice International Airport,27.7409,-98.026901,178,NA,US,US-TX,Alice,no,KALI,ALI,ALI,NA,NA,NA,medium_airport,Other,27.7397995,-98.02130127,23.770905127650853,FALSE
85409,Aligarh_VOR-DME_IN,ALI,Aligarh,vor-dme,117900,27.82929993,78.17829895,587,IN,0.287,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.82929993,78.17829895,155.6100184918985,TRUE
85410,Cairo_NDB_EG,ALI,Cairo,ndb,310,30.16690063,31.38500023,NA,EG,3.208,TERMINAL,LOW,HECA,High,3183,large_airport,Cairo International Airport,30.111534,31.396694,322,AF,EG,EG-C,Cairo,yes,HECA,CAI,NA,NA,NA,NA,large_airport,Other,30.16690063,31.38500023,108.77362402053771,FALSE
85411,Orca_Bay_NDB_US,ALJ,Orca Bay,ndb,233,60.47980118,-146.5870056,31,US,21.141,BOTH,MEDIUM,PANC,High,5388,large_airport,Ted Stevens Anchorage International Airport,61.1744,-149.996002,152,NA,US,US-AK,Anchorage,yes,PANC,ANC,ANC,NA,NA,NA,large_airport,Other,60.47980118,-146.5870056,72.81891451156416,FALSE
85412,Alma_VOR_SE,ALM,Alma,vor,116400,55.41130066,13.55749989,NA,SE,2.181,RNAV,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.41130066,13.55749989,92.08545286865154,FALSE
85413,Almaty_VOR-DME_KZ,ALM,Almaty,vor-dme,112300,43.37440109,77.08580017,2211,KZ,4.451,BOTH,HIGH,UAAA,High,6421,large_airport,Almaty International Airport,43.354267,77.042828,2234,AS,KZ,KZ-ALA,Almaty,yes,UAAA,ALA,NA,NA,NA,NA,large_airport,Other,43.37440109,77.08580017,154.18742683263838,FALSE
85414,Al_Hoceima_VOR-DME_MA,ALM,Al Hoceima,vor-dme,115000,35.19110107,-3.841730118,46,MA,-2.05,BOTH,HIGH,GMTA,High,3119,medium_airport,Cherif Al Idrissi Airport,35.17710114,-3.8395199779999998,95,AF,MA,MA-HOC,Al Hoceima,yes,GMTA,AHU,NA,NA,NA,NA,medium_airport,Other,35.19110107,-3.841730118,73.28944184063886,FALSE
85415,Aix_Les_Milles_NDB_FR,ALM,Aix Les Milles,ndb,430,43.50780106,5.360469818,367,FR,0.098,TERMINAL,LOW,LFMA,High,4149,small_airport,Aix - Les Milles Airport,43.5056,5.36778,367,EU,FR,FR-PAC,Aix-en-Provence,no,LFMA,NA,NA,NA,NA,NA,small_airport,Small,43.50780106,5.360469818,82.52570558945577,FALSE
85416,Al_Ain_VOR-DME_AE,ALN,Al Ain,vor-dme,112600,24.25979996,55.60639954,842,AE,1.196,BOTH,HIGH,OMAL,High,5230,medium_airport,Al Ain International Airport,24.26169968,55.60919952,869,AS,AE,AE-AZ,Al Ain,yes,OMAL,AAN,NA,NA,NA,NA,medium_airport,Other,24.25979996,55.60639954,133.44958314206139,FALSE
85417,Waterloo_VORTAC_US,ALO,Waterloo,vortac,112200,42.55649948,-92.39890289,865,US,0.509,BOTH,HIGH,KALO,High,3375,medium_airport,Waterloo Regional Airport,42.55709839,-92.40029907,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,ALO,NA,NA,NA,medium_airport,Other,42.55649948,-92.39890289,15.78950662582896,FALSE
85418,Alexandroupolis_NDB_GR,ALP,Alexandroupolis,ndb,351,40.85749817,25.94420052,NA,GR,3.515,TERMINAL,LOW,LGAL,High,4250,medium_airport,Alexandroupoli Democritus Airport,40.8559,25.956301,24,EU,GR,GR-A,Alexandroupolis,yes,LGAL,AXD,NA,NA,NA,NA,medium_airport,Other,40.85749817,25.94420052,102.9995666362837,FALSE
85419,Alpine_NDB_US,ALP,Alpine,ndb,245,42.23870087,-76.76399994,NA,US,-11.555,TERMINAL,LOW,KELM,High,3510,medium_airport,Elmira Corning Regional Airport,42.15990067,-76.89160156,954,NA,US,US-NY,Elmira/Corning,yes,KELM,ELM,ELM,NA,NA,NA,medium_airport,Other,42.23870087,-76.76399994,3.342659493510931,FALSE
85420,Alger_VOR-DME_DZ,ALR,Alger,vor-dme,112500,36.69110107,3.215559959,82,DZ,-0.139,BOTH,HIGH,DAAG,High,2050,large_airport,Houari Boumediene Airport,36.693886,3.214531,82,AF,DZ,DZ-16,Algiers,yes,DAAG,ALG,NA,NA,NA,NA,large_airport,Other,36.69110107,3.215559959,80.28305190971781,FALSE
85421,Alsie_VOR_DK,ALS,Alsie,vor,114700,54.90539932,9.993379593,NA,DK,1.031,RNAV,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.90539932,9.993379593,88.4884848300512,FALSE
85422,Alamosa_VORTAC_US,ALS,Alamosa,vortac,113900,37.3492012,-105.8160019,7535,US,9.45,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3492012,-105.8160019,28.82124331862498,FALSE
85423,Agadir_NDB_MA,ALS,Agadir,ndb,396,30.32029915,-9.319439888,NA,MA,-3.535,BOTH,MEDIUM,GMAD,High,3101,medium_airport,Al Massira Airport,30.322478,-9.412003,250,AF,MA,MA-AGD,Agadir (Temsia),yes,GMAD,AGA,NA,NA,NA,NA,medium_airport,Other,30.32029915,-9.319439888,68.25971923636986,FALSE
85424,Alicante_VOR-DME_ES,ALT,Alicante,vor-dme,113800,38.2682991,-0.570114017,166,ES,-1.138,BOTH,HIGH,LEAL,High,3997,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142,EU,ES,ES-VC,Alicante,yes,LEAL,ALC,NA,NA,NA,NA,large_airport,Other,38.2682991,-0.570114017,76.4694550322542,FALSE
85425,Al_Hoceima_NDB_MA,ALU,Al Hoceima,ndb,401,35.18119812,-3.844559908,NA,MA,-2.05,BOTH,HIGH,GMTA,High,3119,medium_airport,Cherif Al Idrissi Airport,35.17710114,-3.8395199779999998,95,AF,MA,MA-HOC,Al Hoceima,yes,GMTA,AHU,NA,NA,NA,NA,medium_airport,Other,35.18119812,-3.844559908,73.28711850081675,FALSE
85426,Alliance_NDB_US,ALU,Alliance,ndb,380,42.04320145,-102.7990036,3923,US,8.34,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.04320145,-102.7990036,25.952273252868142,FALSE
85427,Walla_Walla_VOR-DME_US,ALW,Walla Walla,vor-dme,116400,46.0870018,-118.2929993,1150,US,16.139,LO,MEDIUM,KALW,High,3376,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,NA,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,NA,NA,NA,medium_airport,Other,46.0870018,-118.2929993,41.87618993340659,FALSE
85428,Alexandroupolis_VOR-DME_GR,ALX,Alexandroupolis,vor-dme,113800,40.85499954,25.9571991,26,GR,3.516,BOTH,HIGH,LGAL,High,4250,medium_airport,Alexandroupoli Democritus Airport,40.8559,25.956301,24,EU,GR,GR-A,Alexandroupolis,yes,LGAL,AXD,NA,NA,NA,NA,medium_airport,Other,40.85499954,25.9571991,103.01251561081617,FALSE
85429,Ambriz_NDB_AO,AM,Ambriz,ndb,395,-7.833330154,13.100000380000001,NA,AO,-5.123,BOTH,MEDIUM,FNAM,High,30674,small_airport,Ambriz Airport,-7.86222,13.1161,144,AF,AO,AO-BGO,Ambriz,no,FNAM,AZZ,NA,NA,NA,NA,small_airport,Small,-7.833330154,13.100000380000001,101.53491010086644,FALSE
85430,Arba_Minch_NDB_ET,AM,Arba Minch,ndb,275,6.057690144,37.60240173,NA,ET,1.235,BOTH,MEDIUM,HAAM,High,3159,medium_airport,Arba Minch Airport,6.03939,37.5905,3901,AF,ET,ET-SN,Arba Minch,yes,HAAM,AMH,NA,NA,NA,NA,medium_airport,Other,6.057690144,37.60240173,119.25292364936561,FALSE
85431,Amahai_NDB_ID,AM,Amahai,ndb,278,-3.347500086,128.9259949,30,ID,2.089,BOTH,MEDIUM,WAPA,High,30623,small_airport,Amahai Airport,-3.347851,128.927093,29,AS,ID,ID-MA,Amahai,no,WAPA,AHI,NA,NA,NA,NA,small_airport,Small,-3.347500086,128.9259949,210.2526426824316,FALSE
85432,Malacca_NDB_MY,AM,Malacca,ndb,298,2.266560078,102.2529984,NA,MY,0.006,BOTH,LOW,WMKM,High,26876,medium_airport,Malacca International Airport,2.265613,102.252778,35,AS,MY,MY-04,Malacca,no,WMKM,MKZ,NA,NA,NA,NA,medium_airport,Other,2.266560078,102.2529984,182.99563973542098,FALSE
85433,Markovo_NDB_RU,AM,Markovo,ndb,325,64.66829681,170.3099976,NA,RU,-1.081,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.66829681,170.3099976,248.68478413686486,FALSE
85434,Surgut_NDB_RU,AM,Surgut,ndb,325,61.34329987,73.50669861,NA,RU,16.346,TERMINAL,MEDIUM,USRR,High,26377,medium_airport,Surgut Airport,61.34370041,73.40180206,200,AS,RU,RU-KHM,Surgut,yes,USRR,SGC,NA,NA,NA,NA,medium_airport,Other,61.34329987,73.50669861,152.20628653188214,FALSE
85435,Kazan_NDB_RU,AM,Kazan,ndb,475,55.63169861,49.20830154,NA,RU,12.057,BOTH,MEDIUM,UWKD,High,26404,large_airport,Kazan International Airport,55.60620117,49.27870178,411,EU,RU,RU-TA,Kazan,yes,UWKD,KZN,NA,NA,NA,NA,large_airport,Other,55.63169861,49.20830154,127.34818320506623,FALSE
85436,Verkhneimbatsk_NDB_RU,AM,Verkhneimbatsk,ndb,420,63.16669846,88,NA,RU,11.425,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.16669846,88,166.81037625741612,FALSE
85437,Almeria_NDB_ES,AM,Almeria,ndb,284,36.87580109,-2.239909887,NA,ES,-1.401,TERMINAL,LOW,LEAM,High,3998,medium_airport,Almería Airport,36.843899,-2.3701,70,EU,ES,ES-AN,Almería,yes,LEAM,LEI,NA,NA,NA,NA,medium_airport,Other,36.87580109,-2.239909887,74.82457023929886,FALSE
85438,Picny_NDB_US,AM,Picny,ndb,388,27.86120033,-82.54579926,NA,US,-4.198,TERMINAL,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.86120033,-82.54579926,12.343503545042172,FALSE
85439,Pande_NDB_US,AM,Pande,ndb,251,35.14649963,-101.8050003,NA,US,7.337,TERMINAL,MEDIUM,KAMA,High,3377,medium_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607,NA,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,NA,NA,NA,medium_airport,Other,35.14649963,-101.8050003,25.051979158217783,FALSE
85440,Gialam_NDB_VN,AM,Gialam,ndb,294,20.98889923,105.8610001,NA,VN,-1.105,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98889923,105.8610001,183.7735219324965,FALSE
85441,Amberley_TACAN_AU,AMB,Amberley,tacan,114700,-27.64170074,152.7160034,91,AU,11.053,BOTH,LOW,YAMB,High,26889,medium_airport,RAAF Base Amberley,-27.640976,152.713688,91,OC,AU,AU-QLD,NA,no,YAMB,NA,NA,NA,NA,NA,medium_airport,Other,-27.64170074,152.7160034,239.19689130595344,FALSE
85442,Santiago_VOR-DME_CL,AMB,Santiago,vor-dme,116100,-33.41970062,-70.78440094,1572,CL,3.354,BOTH,HIGH,SCEL,High,6015,large_airport,Comodoro Arturo Merino Benítez International Airport,-33.39300156,-70.78579712,1555,SA,CL,CL-RM,Santiago,yes,SCEL,SCL,NA,NA,NA,NA,large_airport,Other,-33.41970062,-70.78440094,72.59665486639626,FALSE
85443,Amboise_VOR-DME_FR,AMB,Amboise,vor-dme,113700,47.42890167,1.064440012,361,FR,-1.212,BOTH,HIGH,LFOT,High,4179,medium_airport,Tours-Val-de-Loire Airport,47.43220139,0.727605999,357,EU,FR,FR-CVL,Tours/Val de Loire (Loire Valley),yes,LFOT,TUF,NA,NA,NA,NA,medium_airport,Other,47.42890167,1.064440012,78.56486944571672,FALSE
85444,Amberley_NDB_AU,AMB,Amberley,ndb,359,-27.64889908,152.723999,91,AU,11.055,BOTH,HIGH,YAMB,High,26889,medium_airport,RAAF Base Amberley,-27.640976,152.713688,91,OC,AU,AU-QLD,NA,no,YAMB,NA,NA,NA,NA,NA,medium_airport,Other,-27.64889908,152.723999,239.20657397746194,FALSE
85445,Ambato_NDB_EC,AMB,Ambato,ndb,360,-1.213240027,-78.57659912,8427,EC,-1.259,BOTH,MEDIUM,SEAM,High,6051,medium_airport,Chachoán Regional Airport,-1.21207,-78.5746,8502,SA,EC,EC-T,Ambato,no,SEAM,ATF,NA,NA,NA,NA,medium_airport,Other,-1.213240027,-78.57659912,40.14997361568538,FALSE
85446,Amboise_NDB_FR,AMB,Amboise,ndb,341,47.41820145,1.041000009,354,FR,-1.215,BOTH,MEDIUM,LFOT,High,4179,medium_airport,Tours-Val-de-Loire Airport,47.43220139,0.727605999,357,EU,FR,FR-CVL,Tours/Val de Loire (Loire Valley),yes,LFOT,TUF,NA,NA,NA,NA,medium_airport,Other,47.41820145,1.041000009,78.54040753330291,FALSE
85447,Kasari_VOR-DME_JP,AME,Kasari,vor-dme,113950,28.43470001,129.7109985,47,JP,-5.083,LO,LOW,RJKA,High,5577,medium_airport,Amami Airport,28.43059921,129.7129974,27,AS,JP,JP-46,Amami,yes,RJKA,ASJ,NA,NA,NA,NA,medium_airport,Other,28.43470001,129.7109985,207.01296285548605,FALSE
85448,Amendola_NDB_IT,AME,Amendola,ndb,334,41.5,15.83780003,NA,IT,2.221,BOTH,LOW,LIBA,High,4308,medium_airport,Amendola Air Base,41.541401,15.7181,183,EU,IT,IT-75,Foggia,no,LIBA,NA,FG06,NA,NA,NA,medium_airport,Other,41.5,15.83780003,92.9108848171326,FALSE
85449,Ambler_NDB-DME_US,AMF,Ambler,ndb-dme,403,67.10679626,-157.8580017,282,US,18.303,LO,MEDIUM,PAFM,High,5363,medium_airport,Ambler Airport,67.107043,-157.854308,334,NA,US,US-AK,Ambler,no,PAFM,ABL,AFM,NA,NA,NA,medium_airport,Other,67.10679626,-157.8580017,85.59946091669471,FALSE
85450,Alma_VORTAC_US,AMG,Alma,vortac,115100,31.53650093,-82.50810242,200,US,-5.027,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.53650093,-82.50810242,9.179393264323778,FALSE
85451,Andamooka_NDB_AU,AMK,Andamooka,ndb,206,-30.45350075,137.1670074,NA,AU,6.535,LO,LOW,YAMK,High,27326,small_airport,Andamooka Airport,-30.438299,137.136993,76,OC,AU,AU-SA,NA,no,YAMK,ADO,NA,NA,NA,NA,small_airport,Small,-30.45350075,137.1670074,225.15377135184482,FALSE
85452,Armel_VORTAC_US,AML,Armel,vortac,113500,38.93460083,-77.46669769,297,US,-10.239,BOTH,MEDIUM,KIAD,High,3602,large_airport,Washington Dulles International Airport,38.9445,-77.455803,312,NA,US,US-VA,Dulles,yes,KIAD,IAD,IAD,NA,NA,NA,large_airport,Other,38.93460083,-77.46669769,0.43067024486725997,FALSE
85453,Andravida_TACAN_GR,AML,Andravida,tacan,133400,37.92969894,21.28470039,55,GR,2.58,BOTH,LOW,LGAD,High,4248,medium_airport,Andravida Air Base,37.9207,21.292601,55,EU,GR,GR-G,Andravida,no,LGAD,PYR,NA,NA,NA,NA,medium_airport,Other,37.92969894,21.28470039,98.32645936660766,TRUE
85454,Amalias_NDB_GR,AML,Amalias,ndb,367,37.77470016,21.34670067,NA,GR,2.577,LO,MEDIUM,LGAD,High,4248,medium_airport,Andravida Air Base,37.9207,21.292601,55,EU,GR,GR-G,Andravida,no,LGAD,PYR,NA,NA,NA,NA,medium_airport,Other,37.77470016,21.34670067,98.39011859267995,FALSE
85455,Agadir_NDB_MA,AML,Agadir,ndb,402,30.32360077,-9.454719543,NA,MA,-3.562,BOTH,MEDIUM,GMAD,High,3101,medium_airport,Al Massira Airport,30.322478,-9.412003,250,AF,MA,MA-AGD,Agadir (Temsia),yes,GMAD,AGA,NA,NA,NA,NA,medium_airport,Other,30.32360077,-9.454719543,68.12510030131163,FALSE
85456,Ambon_VOR-DME_ID,AMN,Ambon,vor-dme,115500,-3.614919901,128.1860046,33,ID,2.06,BOTH,HIGH,WAPP,High,26784,medium_airport,Pattimura International Airport,-3.71026,128.089005,33,AS,ID,ID-MA,Ambon,yes,WAPP,AMQ,NA,NA,NA,NA,medium_airport,Other,-3.614919901,128.1860046,209.5818962919644,FALSE
85457,Amman_VOR-DME_JO,AMN,Amman,vor-dme,116300,32.0041008,36.06600189,2264,JO,3.433,LO,MEDIUM,OJAM,High,5213,medium_airport,Amman Civil (Marka International) Airport,31.9727,35.9916,2555,AS,JO,JO-AM,Amman,yes,OJAM,ADJ,NA,NA,NA,NA,medium_airport,Other,32.0041008,36.06600189,113.3133672366328,FALSE
85458,Almeria_NDB_ES,AMN,Almeria,ndb,310,36.84840012,-2.379159927,NA,ES,-1.425,LO,MEDIUM,LEAM,High,3998,medium_airport,Almería Airport,36.843899,-2.3701,70,EU,ES,ES-AN,Almería,yes,LEAM,LEI,NA,NA,NA,NA,medium_airport,Other,36.84840012,-2.379159927,74.68612193542732,FALSE
85459,Alma_NDB_US,AMN,Alma,ndb,329,43.32339859,-84.78520203,NA,US,-5.562,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.32339859,-84.78520203,8.918463675679792,FALSE
85460,Amapa_NDB_BR,AMP,Amapa,ndb,275,2.068830013,-50.86050034,184,BR,-18.418,BOTH,MEDIUM,SBAM,High,5859,small_airport,Amapá Airport,2.07751,-50.8582,45,SA,BR,BR-AP,Amapá,no,SBAM,NA,NA,NA,NA,NA,small_airport,Small,2.068830013,-50.86050034,45.191474886964585,FALSE
85461,Almeria_VOR-DME_ES,AMR,Almeria,vor-dme,114100,36.83319855,-2.259419918,233,ES,-1.404,BOTH,HIGH,LEAM,High,3998,medium_airport,Almería Airport,36.843899,-2.3701,70,EU,ES,ES-AN,Almería,yes,LEAM,LEI,NA,NA,NA,NA,medium_airport,Other,36.83319855,-2.259419918,74.80623643406015,FALSE
85462,Amsterdam_VOR-DME_NL,AMS,Amsterdam,vor-dme,113950,52.33280182,4.705560207,-7,NL,-0.383,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.33280182,4.705560207,82.83765197615253,FALSE
85463,West_Union_NDB_US,AMT,West Union,ndb,359,38.85589981,-83.563797,886,US,-5.478,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.85589981,-83.563797,6.527098601837031,FALSE
85464,Amberieu_TACAN_FR,AMU,Amberieu,tacan,116300,45.98860168,5.331250191,801,FR,0.026,BOTH,HIGH,LFXA,High,4246,medium_airport,Ambérieu Air Base (BA 278),45.987301,5.32844,823,EU,FR,FR-ARA,Ambérieu,no,LFXA,NA,NA,NA,NA,NA,medium_airport,Other,45.98860168,5.331250191,82.6719929337659,FALSE
85465,Ambato_VOR-DME_EC,AMV,Ambato,vor-dme,112700,-1.285889983,-78.5463028,9978,EC,-1.263,LO,HIGH,SEAM,High,6051,medium_airport,Chachoán Regional Airport,-1.21207,-78.5746,8502,SA,EC,EC-T,Ambato,no,SEAM,ATF,NA,NA,NA,NA,medium_airport,Other,-1.285889983,-78.5463028,40.22142189423669,FALSE
85466,Ann_NDB_MM,AN,Ann,ndb,385,19.77029991,94.04019928,74,MM,-0.446,BOTH,HIGH,VYTD,High,26741,medium_airport,Thandwe Airport,18.46069908,94.30010223,20,AS,MM,MM-16,Thandwe,yes,VYTD,SNW,NA,NA,NA,NA,medium_airport,Other,19.77029991,94.04019928,172.14411068379198,FALSE
85467,Anuradhapura_NDB_LK,AN,Anuradhapura,ndb,415,8.303609848,80.42970276,NA,LK,-2.285,BOTH,MEDIUM,VCCA,High,26464,medium_airport,Anuradhapura Airport,8.301542,80.42848,324,AS,LK,LK-7,Anuradhapura,no,VCCA,ACJ,NA,NA,NA,NA,medium_airport,Other,8.303609848,80.42970276,160.41293811587403,FALSE
85468,Hiva_Oa_NDB_PF,AN,Hiva Oa,ndb,294,-9.752220154,-139.0010071,1506,PF,10.495,TERMINAL,MEDIUM,NTMN,High,5002,medium_airport,Hiva Oa-Atuona Airport,-9.768790245,-139.0110016,1481,OC,PF,PF-U-A,Hiva Oa Island,yes,NTMN,AUQ,NA,NA,NA,NA,medium_airport,Other,-9.752220154,-139.0010071,78.786355026893915,FALSE
85469,Abidjan_NDB_CI,AN,Abidjan,ndb,306,5.349080086,-3.89041996,NA,CI,-5.585,BOTH,MEDIUM,DIAP,High,2096,medium_airport,Félix-Houphouët-Boigny International Airport,5.26139,-3.92629,21,AF,CI,CI-AB,Abidjan,yes,DIAP,ABJ,NA,NA,NA,NA,medium_airport,Other,5.349080086,-3.89041996,80.47704613369281,FALSE
85470,Aguni_NDB_JP,AN,Aguni,ndb,268,26.59370041,127.2360001,44,JP,-4.319,BOTH,LOW,RORA,High,30621,small_airport,Aguni Airport,26.592755,127.240335,38,AS,JP,JP-47,Aguni,yes,RORA,AGJ,NA,NA,NA,NA,small_airport,Small,26.59370041,127.2360001,204.64369031909467,FALSE
85471,Kuching_NDB_MY,AN,Kuching,ndb,402,1.718309999,110.3089981,NA,MY,0.444,BOTH,MEDIUM,WBGG,High,26808,medium_airport,Kuching International Airport,1.487364,110.352859,89,AS,MY,MY-13,Kuching,yes,WBGG,KCH,NA,NA,NA,NA,medium_airport,Other,1.718309999,110.3089981,191.00130647302404,FALSE
85472,Anapa_NDB_RU,AN,Anapa,ndb,443,44.96829987,37.30500031,NA,RU,6.002,TERMINAL,MEDIUM,URKA,High,6511,medium_airport,Anapa Vityazevo Airport,45.002102,37.347301,174,EU,RU,RU-KDA,Krasnyi Kurgan,yes,URKA,AAQ,NA,NA,NA,NA,medium_airport,Other,44.96829987,37.30500031,114.50243271710909,FALSE
85473,Belgorod_NDB_RU,AN,Belgorod,ndb,718,50.66500092,36.52669907,NA,RU,7.313,TERMINAL,HIGH,UUOB,High,26398,medium_airport,Belgorod International Airport,50.64379883,36.59009933,735,EU,RU,RU-BEL,Belgorod,yes,UUOB,EGO,NA,NA,NA,NA,medium_airport,Other,50.66500092,36.52669907,114.17064822539137,FALSE
85474,Arvidsjaur_NDB_SE,AN,Arvidsjaur,ndb,381,65.6339035,19.14299965,NA,SE,5.398,LO,LOW,ESNX,High,2691,medium_airport,Arvidsjaur Airport,65.59030151,19.28190041,1245,EU,SE,SE-BD,Arvidsjaur,yes,ESNX,AJR,NA,NA,NA,NA,medium_airport,Other,65.6339035,19.14299965,99.82429452122857,FALSE
85475,Alamo_NDB_US,AN,Alamo,ndb,368,29.60490036,-98.5714035,NA,US,5.406,TERMINAL,MEDIUM,KSAT,High,3863,large_airport,San Antonio International Airport,29.533701,-98.469803,809,NA,US,US-TX,San Antonio,yes,KSAT,SAT,SAT,NA,NA,NA,large_airport,Other,29.60490036,-98.5714035,23.45778377391727,FALSE
85476,Bogga_NDB_US,AN,Bogga,ndb,211,33.53440094,-85.93080139,NA,US,-2.545,TERMINAL,LOW,KANB,High,3378,medium_airport,Anniston Regional Airport,33.5882,-85.8581,612,NA,US,US-AL,Anniston,no,KANB,ANB,ANB,NA,NA,NA,medium_airport,Other,33.53440094,-85.93080139,10.390786865015604,FALSE
85477,Boing_NDB_US,AN,Boing,ndb,245,32.73989868,-117.2160034,15,US,12.376,TERMINAL,LOW,KSAN,High,3862,large_airport,San Diego International Airport,32.73360062,-117.1900024,17,NA,US,US-CA,San Diego,yes,KSAN,SAN,SAN,NA,NA,NA,large_airport,Other,32.73989868,-117.2160034,40.64967349929844,FALSE
85478,Andizhan_NDB_UZ,AN,Andizhan,ndb,422,40.69829941,72.25,NA,UZ,4.211,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.69829941,72.25,149.29764414988773,FALSE
